949903	FUNDACIONES Y CORPORACIONES, ASOCIACIONES QUE PROMUEVEN ACTIVIDADES CULTURALES O RECREATIVAS
949904	CONSEJO DE ADMINISTRACION DE EDIFICIOS Y CONDOMINIOS
949909	ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.
951100	REPARACION DE COMPUTADORES Y EQUIPO PERIFERICO
951200	REPARACION DE EQUIPO DE COMUNICACIONES (INCLUYE LA REPARACION TELEFONOS CELULARES)
952100	REPARACION DE APARATOS ELECTRONICOS DE CONSUMO (INCLUYE APARATOS DE TELEVISION Y RADIO)
952200	REPARACION DE APARATOS DE USO DOMESTICO, EQUIPO DOMESTICO Y DE JARDINERIA
952300	REPARACION DE CALZADO Y DE ARTICULOS DE CUERO
952400	REPARACION DE MUEBLES Y ACCESORIOS DOMESTICOS
952900	REPARACION DE OTROS EFECTOS PERSONALES Y ENSERES DOMESTICOS
960100	LAVADO Y LIMPIEZA, INCLUIDA LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL
960200	PELUQUERIA Y OTROS TRATAMIENTOS DE BELLEZA
960310	SERVICIOS FUNERARIOS
960320	SERVICIOS DE CEMENTERIOS
960901	SERVICIOS DE ADIESTRAMIENTO, GUARDERIA, PELUQUERIA, PASEO DE MASCOTAS (EXCEPTO ACT. VETERINARIAS)
960902	ACTIVIDADES DE SALONES DE MASAJES, BAÑOS TURCOS, SAUNAS, SERVICIO DE BAÑOS PUBLICOS
960909	OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.
970000	ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES DE PERSONAL DOMESTICO
990000	ACTIVIDADES DE ORGANIZACIONES Y ORGANOS EXTRATERRITORIALES
